incident_id,date,province,attack_type,sector,severity,victims_count,financial_loss_idr,is_resolved,response_time_hours,source
INC-000669,2020-11-14,Jawa Timur,Phishing,Asuransi,Medium,749,,True,88.0,BSSN
INC-000553,2023-01-10,DKI Jakarta,Zero-Day Exploit,Asuransi,Critical,81720,6202977847200.0,False,51.0,Kominfo
INC-001473,2021-03-11,Jawa Timur,Malware,UMKM,High,5245,204060580075.0,True,123.0,Kepolisian
INC-000061,2021-10-26,Bangka Belitung,Malware,Kesehatan,High,8334,263919028500.0,True,24.0,BSSN
INC-001171,2023-07-23,Jawa Barat,DDoS,Ritel,Medium,340,2615902880.0,True,131.0,Kepolisian
INC-000091,2021-11-26,DKI Jakarta,Business Email Compromise,Asuransi,Medium,755,200302255.0,True,,BSSN
INC-001390,2024-12-02,Riau,Website Defacement,Fintech,Low,44,316152408.0,True,48.0,Kominfo
INC-000049,2023-10-11,Banten,Business Email Compromise,Pendidikan,Low,96,166715232.0,True,35.0,Kepolisian
INC-000804,2022-04-30,Bangka Belitung,Social Engineering,Transportasi,Medium,791,3776071054.0,True,3.0,Kominfo
INC-000314,2021-12-10,DKI Jakarta,Data Breach,Perbankan,Critical,99412,8304958009600.0,True,9.0,Kepolisian
INC-000211,2023-01-30,Jawa Barat,Data Breach,Fintech,Low,16,119234912.0,True,14.0,Kepolisian
INC-001224,2021-12-28,DKI Jakarta,Data Breach,Manufaktur,Critical,51481,1230838636600.0,True,4.0,Kepolisian
INC-001379,2022-04-29,Jawa Tengah,Data Breach,Media,High,4933,180413474410.0,True,12.0,Laporan Publik
INC-000113,2024-08-16,Jawa Timur,Malware,Transportasi,Medium,82,542795146.0,True,22.0,BSSN
INC-000126,2021-12-07,Jawa Barat,Phishing,Telekomunikasi,Medium,671,2891492659.0,True,51.0,Kominfo
INC-000313,2022-02-23,Jawa Barat,Credential Stuffing,Fintech,High,546,16383218670.0,False,56.0,Laporan Publik
INC-001472,2021-05-17,Jawa Timur,Ransomware,Manufaktur,High,4361,175319003160.0,True,,Kominfo
INC-001442,2020-08-18,Sulawesi Selatan,DDoS,Ritel,Low,95,333481445.0,True,17.0,BSSN
INC-000089,2022-05-20,DKI Jakarta,DDoS,UMKM,Medium,208,905691072.0,False,142.0,Kepolisian
INC-000171,2021-06-22,Jambi,Data Breach,Perbankan,High,1745,14484852375.0,True,59.0,Kominfo
INC-001443,2023-10-28,Jawa Timur,Phishing,Ritel,Low,80,503132160.0,True,83.0,Laporan Publik
INC-001183,2024-10-11,DKI Jakarta,Phishing,Transportasi,Low,97,530810578.0,True,58.0,Kepolisian
INC-001048,2023-04-27,Jawa Timur,Phishing,Telekomunikasi,Medium,988,3993131428.0,True,82.0,Kominfo
INC-000456,2024-07-02,Banten,DDoS,Fintech,High,4398,50090801100.0,True,23.0,Kepolisian
INC-001395,2021-05-25,Papua,Man-in-the-Middle,Pemerintahan,High,9429,126803266380.0,True,31.0,BSSN
INC-000611,2021-05-21,Sumatera Selatan,Ransomware,Media,Critical,17630,1146987172900.0,True,12.0,Kepolisian
INC-000648,2022-09-10,Banten,Credential Stuffing,Pendidikan,High,7063,47275095735.0,True,7.0,BSSN
INC-001436,2021-05-28,Kalimantan Timur,SQL Injection,Perbankan,High,9547,334695957370.0,False,12.0,BSSN
INC-000148,2022-05-21,Lampung,Credential Stuffing,E-Commerce,Medium,338,2088644636.0,False,20.0,Kepolisian
INC-000675,2024-01-18,Banten,DDoS,Transportasi,Critical,31782,2522206171560.0,False,50.0,Kominfo
INC-000140,2023-12-07,DKI Jakarta,Data Breach,Ritel,Medium,358,1571616778.0,True,61.0,Laporan Publik
INC-000033,2023-04-02,Jawa Timur,Data Breach,Kesehatan,Medium,284,1602198212.0,False,66.0,Kepolisian
INC-001239,2022-04-26,Jawa Barat,DDoS,Pemerintahan,Critical,47514,812927003940.0,True,40.0,BSSN
INC-001290,2023-05-08,Banten,Phishing,Kesehatan,Low,60,,True,28.0,Laporan Publik
INC-000231,2020-11-18,DKI Jakarta,Malware,Media,Low,72,675486936.0,True,9.0,BSSN
INC-000234,2024-03-01,Sumatera Barat,Phishing,E-Commerce,High,1406,27289588280.0,True,16.0,Kominfo
INC-000039,2022-07-23,Maluku,Phishing,Telekomunikasi,High,3949,109212734455.0,True,41.0,BSSN
INC-000899,2022-11-26,Banten,Credential Stuffing,Asuransi,High,9797,316151835190.0,True,40.0,Laporan Publik
INC-000573,2022-09-13,Lampung,Business Email Compromise,Energi,Medium,737,5206600619.0,True,195.0,Kominfo
INC-001373,2023-02-07,Jawa Barat,Insider Threat,Kesehatan,Medium,244,509075012.0,True,35.0,Kepolisian
INC-001144,2021-08-13,Jawa Barat,Data Breach,E-Commerce,Low,80,275477840.0,True,115.0,Kepolisian
INC-000962,2022-11-13,Banten,Website Defacement,Kesehatan,Medium,29,151922793.0,True,82.0,BSSN
INC-000887,2021-07-24,DKI Jakarta,Credential Stuffing,Telekomunikasi,Medium,321,147130029.0,True,20.0,Kominfo
INC-000250,2021-05-09,Jawa Barat,Ransomware,Media,Critical,77121,1982742349500.0,True,12.0,Kominfo
INC-000692,2021-03-12,Jawa Timur,Data Breach,Fintech,High,1125,49127985000.0,True,41.0,Kominfo
INC-000413,2023-10-03,Sumatera Utara,Phishing,E-Commerce,Medium,108,526314564.0,True,63.0,Kepolisian
INC-000452,2021-08-01,Kalimantan Timur,Social Engineering,Perbankan,Low,6,46776744.0,False,96.0,Kepolisian
INC-000586,2024-02-01,Jawa Barat,Man-in-the-Middle,Ritel,Medium,850,6829873250.0,True,43.0,Laporan Publik
INC-000394,2023-04-19,Jawa Timur,Malware,E-Commerce,Medium,694,756731354.0,True,158.0,Laporan Publik
INC-001456,2021-06-13,Bangka Belitung,Ransomware,Fintech,Critical,15961,1319559554390.0,False,86.0,Laporan Publik
INC-000558,2020-09-05,Sulawesi Barat,Malware,E-Commerce,Medium,266,932711178.0,True,29.0,Kominfo
INC-001148,2022-10-15,Jawa Timur,Social Engineering,Media,Medium,297,1476530154.0,False,,BSSN
INC-000035,2021-01-28,Jawa Tengah,Credential Stuffing,Fintech,Medium,86,453187234.0,True,109.0,Kepolisian
INC-000110,2020-09-04,Kalimantan Tengah,Phishing,Ritel,Low,72,683672256.0,True,95.0,BSSN
INC-001440,2022-07-07,Nusa Tenggara Barat,DDoS,Fintech,Medium,512,2875485184.0,False,87.0,BSSN
INC-001253,2023-07-14,Jawa Timur,Man-in-the-Middle,Energi,Medium,412,1858550540.0,False,81.0,Kominfo
INC-000563,2024-09-18,Jawa Timur,DDoS,UMKM,High,8752,88368856480.0,True,42.0,Kominfo
INC-000373,2024-10-22,Kalimantan Timur,DDoS,Media,High,5856,284523832320.0,True,37.0,Laporan Publik
INC-000105,2022-04-19,Jawa Barat,Malware,Telekomunikasi,Medium,860,2207196020.0,False,21.0,Kepolisian
INC-000809,2022-04-04,Jawa Timur,Data Breach,Pendidikan,Medium,480,4236699840.0,True,40.0,Kominfo
INC-001060,2023-03-16,Jawa Timur,Social Engineering,UMKM,Low,38,250738858.0,True,127.0,Laporan Publik
INC-000925,2023-04-30,Banten,Phishing,Media,Low,73,98456560.0,True,58.0,Kepolisian
INC-000363,2020-08-04,Banten,Phishing,Pemerintahan,High,6902,100782210270.0,True,14.0,Kepolisian
INC-001241,2023-07-19,DKI Jakarta,Data Breach,Asuransi,Low,60,421017000.0,True,63.0,Laporan Publik
INC-000775,2023-12-21,Jawa Timur,Zero-Day Exploit,E-Commerce,Medium,846,403477704.0,False,27.0,Kepolisian
INC-000075,2020-11-09,DI Yogyakarta,DDoS,Transportasi,Medium,298,2013487362.0,True,16.0,Kepolisian
INC-001309,2023-03-12,Jawa Tengah,Man-in-the-Middle,Ritel,High,6918,189455241120.0,False,25.0,Laporan Publik
INC-000889,2024-03-14,Jawa Barat,DDoS,Media,High,874,25921170660.0,False,10.0,Laporan Publik
INC-000388,2023-02-10,Jawa Tengah,Ransomware,E-Commerce,Critical,1148,10616302200.0,True,4.0,Laporan Publik
INC-000811,2022-11-15,Jawa Timur,Business Email Compromise,Media,Critical,73936,5585901768000.0,True,61.0,Kominfo
INC-000594,2022-11-01,Bali,Data Breach,Media,Critical,76312,6338699077280.0,True,52.0,Laporan Publik
INC-000759,2022-03-25,DKI Jakarta,Phishing,Manufaktur,Low,55,261261825.0,True,19.0,Kepolisian
INC-001067,2021-09-21,Banten,Ransomware,Transportasi,High,2697,67637820270.0,True,8.0,Kepolisian
INC-001039,2020-11-21,DKI Jakarta,SQL Injection,Pemerintahan,High,4884,142175144760.0,True,35.0,Kepolisian
INC-000124,2022-03-15,Jawa Timur,Ransomware,Transportasi,Critical,88822,2563582340440.0,True,141.0,Kominfo
INC-000947,2022-01-28,Kalimantan Tengah,Data Breach,Manufaktur,Critical,55165,1975853631400.0,True,29.0,Laporan Publik
INC-001132,2021-05-31,Jawa Barat,Malware,Manufaktur,Medium,50,355859550.0,True,17.0,Kominfo
INC-001286,2024-05-05,DI Yogyakarta,Social Engineering,Pemerintahan,Medium,536,3991482656.0,True,75.0,Laporan Publik
INC-000702,2024-03-27,Sulawesi Tenggara,Phishing,E-Commerce,Medium,679,1991344719.0,False,18.0,BSSN
INC-000431,2023-08-02,DKI Jakarta,Social Engineering,Perbankan,Low,56,233658656.0,False,35.0,Laporan Publik
INC-000575,2022-07-27,Jawa Barat,Data Breach,Ritel,Medium,610,1492131980.0,True,0.0,Kepolisian
INC-000822,2020-10-28,Jawa Tengah,DDoS,Asuransi,High,1882,70857648170.0,False,288.0,Laporan Publik
INC-000423,2023-03-06,DKI Jakarta,Data Breach,Pemerintahan,Medium,717,1892209605.0,False,2.0,Kominfo
INC-000345,2023-10-16,Jawa Barat,Cryptojacking,Pendidikan,Low,95,503466560.0,True,58.0,BSSN
INC-000640,2024-09-06,Jawa Barat,DDoS,Ritel,High,5379,264283932660.0,True,49.0,Kepolisian
INC-001162,2021-10-09,Jawa Barat,Phishing,Pendidikan,Low,3,26168709.0,False,45.0,Kominfo
INC-001383,2020-08-31,Banten,Ransomware,Telekomunikasi,High,665,2357155675.0,True,11.0,Laporan Publik
INC-000826,2022-09-19,Jawa Timur,Social Engineering,Perbankan,Medium,765,2900356740.0,False,21.0,Laporan Publik
INC-000659,2024-06-24,DKI Jakarta,Malware,UMKM,High,1678,24787533460.0,True,,Laporan Publik
INC-001342,2023-09-17,Jawa Barat,Business Email Compromise,Fintech,High,7226,181561668290.0,True,58.0,Laporan Publik
INC-000513,2023-05-29,Kalimantan Barat,Cryptojacking,Energi,Low,4,29292612.0,True,,Kominfo
INC-000529,2022-11-17,DKI Jakarta,Malware,Kesehatan,High,7532,233898464380.0,False,6.0,Kominfo
INC-000230,2021-06-21,Kalimantan Tengah,Phishing,Telekomunikasi,Medium,860,7966235040.0,True,8.0,Kominfo
INC-001023,2023-04-07,Maluku Utara,DDoS,Energi,High,6014,203046742830.0,True,199.0,Kominfo
INC-000843,2022-03-26,Banten,Phishing,Pendidikan,Low,33,111226962.0,False,33.0,Laporan Publik
INC-001064,2022-10-02,Banten,Phishing,Kesehatan,Low,53,514269812.0,True,17.0,Laporan Publik
INC-000030,2022-12-05,Banten,Website Defacement,UMKM,Medium,115,892653920.0,True,4.0,BSSN
INC-000490,2024-06-24,Banten,Credential Stuffing,Transportasi,Critical,96899,3879709022310.0,True,47.0,Laporan Publik
INC-000292,2022-11-10,Sulawesi Selatan,Ransomware,Asuransi,Critical,22534,1535013150580.0,False,23.0,BSSN
INC-001477,2022-02-15,Lampung,Ransomware,Media,Critical,46783,2809528270010.0,True,18.0,Kepolisian
INC-000644,2023-01-26,DKI Jakarta,Ransomware,Transportasi,Medium,838,6391817346.0,True,55.0,BSSN
INC-000267,2022-08-11,Banten,Ransomware,Transportasi,Critical,41232,1875391340160.0,True,83.0,Kominfo
INC-000040,2021-02-13,Banten,Social Engineering,Pendidikan,Low,86,819984372.0,False,21.0,Kominfo
INC-000458,2022-02-19,Jawa Timur,Data Breach,Media,High,8052,131875696260.0,False,14.0,Laporan Publik
INC-000797,2024-10-03,Jawa Tengah,Man-in-the-Middle,Telekomunikasi,High,700,33463724000.0,True,25.0,Kepolisian
INC-000764,2023-05-24,Jawa Barat,Man-in-the-Middle,Telekomunikasi,Medium,988,6051091956.0,False,154.0,BSSN
INC-000959,2022-08-03,Jawa Timur,Man-in-the-Middle,Perbankan,Low,89,,True,70.0,BSSN
INC-000202,2024-10-08,Bengkulu,Data Breach,Media,Medium,266,2567310704.0,True,27.0,Laporan Publik
INC-000847,2020-12-22,Jawa Tengah,Phishing,Kesehatan,Medium,719,5624668695.0,False,19.0,Laporan Publik
INC-001090,2023-02-09,DKI Jakarta,Data Breach,Energi,Medium,868,5271624400.0,True,149.0,Kepolisian
INC-000709,2023-11-03,Jawa Barat,Social Engineering,Transportasi,Medium,575,772522275.0,True,27.0,Kepolisian
INC-001468,2024-10-07,Kalimantan Timur,Phishing,Manufaktur,Low,22,23850882.0,True,151.0,Laporan Publik
INC-001019,2022-11-28,DKI Jakarta,Social Engineering,UMKM,Low,22,131308980.0,True,9.0,Kominfo
INC-000937,2022-04-30,Jawa Timur,Phishing,E-Commerce,Critical,77256,957503910960.0,True,126.0,Kepolisian
INC-001033,2020-06-18,DI Yogyakarta,Malware,E-Commerce,Medium,527,4710004003.0,True,36.0,BSSN
INC-000841,2022-01-30,Jawa Barat,Data Breach,Transportasi,Medium,879,1319423829.0,True,24.0,BSSN
INC-000572,2021-10-13,Jawa Tengah,Man-in-the-Middle,Manufaktur,Low,69,391075992.0,True,169.0,Laporan Publik
INC-000401,2023-08-13,Jawa Tengah,Ransomware,Pendidikan,High,5792,69942396480.0,False,3.0,Kominfo
INC-000247,2022-10-11,Jawa Barat,Social Engineering,Manufaktur,Low,96,390947424.0,False,5.0,Laporan Publik
INC-001263,2024-02-28,DKI Jakarta,Data Breach,Ritel,Critical,19344,673294034400.0,True,9.0,Kepolisian
INC-000832,2024-09-02,Jawa Tengah,Ransomware,Media,High,7134,181433279130.0,False,0.0,Kepolisian
INC-001281,2022-10-08,DKI Jakarta,Zero-Day Exploit,Pendidikan,Critical,27797,175116374510.0,True,2.0,Kepolisian
INC-001312,2023-02-10,Jawa Barat,Ransomware,Telekomunikasi,Medium,237,425925024.0,True,55.0,BSSN
INC-001354,2021-04-26,Nusa Tenggara Barat,Ransomware,Pendidikan,High,5567,135608584955.0,True,152.0,Kepolisian
INC-000802,2023-03-20,Jawa Barat,Ransomware,Perbankan,High,4583,67984038680.0,True,25.0,Kominfo
INC-001007,2023-12-17,DKI Jakarta,Data Breach,UMKM,High,3873,188090327865.0,True,6.0,Laporan Publik
INC-000476,2021-09-13,Sulawesi Tenggara,Data Breach,Fintech,Medium,634,4277700708.0,False,46.0,Kepolisian
INC-001500,2021-12-07,Bali,Data Breach,Telekomunikasi,High,2095,84927099525.0,False,79.0,Kominfo
INC-000441,2024-09-07,Sumatera Utara,Data Breach,Pemerintahan,High,4993,192352054585.0,True,5.0,Kominfo
INC-000568,2023-07-22,Kalimantan Tengah,Data Breach,Energi,Critical,6167,264743574690.0,True,157.0,BSSN
INC-000348,2022-05-18,Jawa Barat,Ransomware,Pendidikan,Critical,84106,126068165520.0,False,30.0,Kominfo
INC-001059,2023-07-05,Sumatera Barat,DDoS,Media,Critical,39735,2394127921950.0,True,86.0,Kominfo
INC-000836,2022-12-10,Jawa Tengah,Malware,Pendidikan,Low,97,30958714.0,True,9.0,BSSN
INC-000370,2024-05-11,Bengkulu,Ransomware,Perbankan,High,9853,43698104265.0,False,8.0,Laporan Publik
INC-000719,2022-12-05,Jawa Barat,Social Engineering,Asuransi,High,3972,104959603500.0,True,15.0,BSSN
INC-000216,2023-04-16,Bangka Belitung,Social Engineering,Asuransi,Medium,355,2953912045.0,True,36.0,BSSN
INC-000761,2022-05-23,Kalimantan Selatan,Cryptojacking,Fintech,Medium,981,9638304399.0,True,4.0,Kominfo
INC-000838,2020-07-27,DKI Jakarta,DDoS,Fintech,High,9711,142841623860.0,True,78.0,Laporan Publik
INC-001141,2021-12-22,Kalimantan Timur,Phishing,Energi,Medium,90,592971660.0,True,4.0,BSSN
INC-001030,2024-03-16,DKI Jakarta,Man-in-the-Middle,Media,Low,33,242589732.0,True,14.0,Kepolisian
INC-001250,2021-12-09,Banten,Data Breach,Media,Critical,20924,1881778179040.0,True,43.0,Kominfo
INC-001293,2022-03-03,Kalimantan Utara,Malware,Energi,Medium,538,1898500318.0,False,99.0,Kominfo
INC-000263,2022-04-08,Jawa Tengah,Malware,Transportasi,High,110,5144922200.0,False,18.0,Kepolisian
INC-000649,2021-07-25,Jawa Timur,SQL Injection,Media,High,4668,53494136340.0,True,69.0,BSSN
INC-001083,2023-04-02,Jawa Barat,SQL Injection,Fintech,Low,56,6447896.0,True,81.0,Laporan Publik
INC-001429,2024-01-14,Jawa Barat,Social Engineering,Transportasi,High,3231,84483929520.0,True,27.0,BSSN
INC-000781,2023-07-01,Papua,Ransomware,UMKM,Critical,16120,750983729600.0,False,7.0,Kepolisian
INC-000620,2024-11-23,Jawa Barat,Data Breach,Manufaktur,High,4283,5719325465.0,True,25.0,Laporan Publik
INC-000487,2021-01-01,Jawa Tengah,Data Breach,Media,Medium,338,947729692.0,True,41.0,Laporan Publik
INC-000827,2023-06-28,DKI Jakarta,DDoS,E-Commerce,High,3318,120337024920.0,True,5.0,Laporan Publik
INC-000642,2023-08-16,Jawa Timur,Malware,Ritel,Low,99,926011944.0,False,94.0,Laporan Publik
INC-000180,2023-09-05,Jawa Timur,Phishing,Manufaktur,Medium,157,1222544242.0,False,39.0,BSSN
INC-000697,2022-10-19,DI Yogyakarta,DDoS,Pemerintahan,Medium,647,449076877.0,True,10.0,BSSN
INC-000344,2024-06-12,DKI Jakarta,Data Breach,Pendidikan,Critical,64295,3254501026700.0,False,3.0,Kepolisian
INC-000360,2023-06-14,Jawa Tengah,Business Email Compromise,E-Commerce,Medium,491,498418028.0,True,3.0,Laporan Publik
INC-000186,2021-04-12,Jawa Barat,Phishing,Fintech,Medium,238,1390060896.0,True,81.0,Kepolisian
INC-000454,2023-09-13,Jawa Barat,Data Breach,Pemerintahan,Low,41,285146595.0,True,142.0,BSSN
INC-000415,2024-04-13,DKI Jakarta,Data Breach,UMKM,High,2748,108512350740.0,False,11.0,Laporan Publik
INC-001436,2021-05-28,Kalimantan Timur,SQL Injection,Perbankan,High,9547,334695957370.0,False,12.0,BSSN
INC-001314,2022-12-31,Jawa Timur,Data Breach,E-Commerce,High,2831,3124433150.0,True,59.0,Kominfo
INC-000646,2022-07-17,Jawa Timur,Credential Stuffing,UMKM,Medium,350,911337350.0,False,58.0,Kepolisian
INC-001116,2022-10-22,Papua Barat,Data Breach,Pendidikan,Critical,68507,5695082819800.0,False,28.0,BSSN
INC-000873,2024-03-06,DKI Jakarta,Ransomware,Fintech,High,7387,323036427865.0,True,88.0,Laporan Publik
INC-000939,2022-04-24,Nusa Tenggara Timur,SQL Injection,E-Commerce,High,4603,139716078795.0,False,,BSSN
INC-001178,2022-06-24,Jawa Tengah,Zero-Day Exploit,Ritel,High,5951,233319904840.0,True,39.0,Kominfo
INC-000699,2023-09-27,Jawa Tengah,Zero-Day Exploit,Transportasi,Critical,84768,6052711543680.0,False,59.0,Laporan Publik
INC-000540,2023-01-09,DKI Jakarta,Social Engineering,Manufaktur,High,7102,74259435260.0,True,128.0,BSSN
INC-000940,2022-05-17,Jawa Barat,Ransomware,Media,Medium,466,1896839486.0,False,57.0,Kominfo
INC-000900,2022-08-27,Banten,Malware,UMKM,Critical,87649,4923474846870.0,True,17.0,Kominfo
INC-001238,2023-10-10,Jawa Tengah,Malware,Manufaktur,High,2868,8886153840.0,True,2.0,Kepolisian
INC-001289,2024-06-06,Jawa Barat,Ransomware,Pendidikan,Critical,96018,9402290919060.0,True,46.0,BSSN
INC-001453,2022-12-31,DKI Jakarta,Social Engineering,Perbankan,Medium,845,8433170980.0,True,18.0,Kominfo
INC-000637,2021-02-14,DKI Jakarta,Man-in-the-Middle,Perbankan,Medium,228,1493720568.0,False,63.0,Kepolisian
INC-001317,2022-11-18,DKI Jakarta,Website Defacement,Media,Medium,49,95058432.0,True,164.0,Kominfo
INC-000270,2023-08-27,DKI Jakarta,Ransomware,Ritel,High,9367,367704676110.0,True,192.0,Kominfo
INC-000046,2023-01-29,Jawa Barat,Business Email Compromise,Pendidikan,High,5587,176693763625.0,True,91.0,Kominfo
INC-000643,2021-02-18,Sumatera Selatan,Website Defacement,UMKM,Medium,190,1855301550.0,False,0.0,Kepolisian
INC-001054,2022-09-13,Jawa Timur,Ransomware,Pendidikan,Critical,56918,198600562320.0,True,57.0,Laporan Publik
INC-000515,2024-09-23,Kalimantan Selatan,SQL Injection,E-Commerce,High,8028,222133234680.0,False,46.0,Laporan Publik
INC-001490,2022-08-30,DKI Jakarta,Phishing,Manufaktur,Low,27,220855950.0,True,,Kominfo
INC-001469,2022-01-06,Sulawesi Tengah,Malware,E-Commerce,Medium,13,,True,72.0,Laporan Publik
INC-000316,2021-09-24,Gorontalo,Zero-Day Exploit,UMKM,Critical,39699,,True,86.0,Laporan Publik
INC-000489,2022-09-12,Jawa Timur,Ransomware,Manufaktur,Critical,97798,4539697097760.0,True,3.0,Kepolisian
INC-000051,2023-04-20,Jawa Tengah,SQL Injection,Energi,Critical,85880,7600825717200.0,True,38.0,Kominfo
INC-001143,2023-01-24,Jawa Tengah,SQL Injection,Perbankan,High,6134,214110306330.0,True,,Laporan Publik
INC-000280,2023-02-28,Banten,DDoS,E-Commerce,Medium,998,5058763198.0,False,85.0,BSSN
INC-000818,2020-09-20,DKI Jakarta,Malware,Manufaktur,Medium,303,1325895276.0,False,32.0,Kepolisian
INC-000778,2024-03-30,Sulawesi Tenggara,Social Engineering,Manufaktur,High,1174,14880543920.0,False,12.0,Laporan Publik
INC-000737,2023-06-13,Jawa Timur,Ransomware,Pemerintahan,High,2281,15118684695.0,True,55.0,BSSN
INC-001066,2023-03-07,Jawa Barat,Phishing,Pendidikan,High,3331,131671415445.0,True,1.0,Kominfo
INC-001088,2022-12-17,Sumatera Utara,Phishing,Manufaktur,Medium,38,344404906.0,False,58.0,Kepolisian
INC-000616,2021-05-26,Jawa Tengah,Malware,Transportasi,Medium,713,6400772833.0,False,14.0,Kominfo
INC-001371,2020-03-25,Jawa Barat,Man-in-the-Middle,Telekomunikasi,Medium,944,2018059600.0,True,5.0,BSSN
INC-000311,2023-06-20,Sulawesi Tengah,Data Breach,Fintech,High,8383,369830547590.0,True,77.0,Kepolisian
INC-000614,2024-04-20,Jawa Timur,Data Breach,Pendidikan,High,9083,222809850275.0,True,12.0,Kepolisian
INC-000261,2021-09-19,Gorontalo,Malware,UMKM,Critical,75391,3404567090800.0,True,0.0,Kominfo
INC-000579,2023-12-10,Jawa Tengah,Ransomware,E-Commerce,High,771,3044470830.0,True,84.0,Laporan Publik
INC-001232,2024-07-13,Banten,Ransomware,Kesehatan,Medium,459,2228396805.0,True,93.0,Kominfo
INC-001338,2022-03-13,Jawa Barat,Phishing,Fintech,High,8361,400555945260.0,True,14.0,Kominfo
INC-000158,2023-06-19,Banten,Phishing,Pemerintahan,Low,52,161934760.0,True,40.0,Laporan Publik
INC-001425,2023-08-20,Jawa Tengah,Phishing,UMKM,Medium,178,,True,27.0,Laporan Publik
INC-001402,2023-02-03,DKI Jakarta,DDoS,Energi,Medium,10,32038000.0,True,42.0,Laporan Publik
INC-001479,2024-06-08,Banten,Phishing,E-Commerce,Low,99,203816646.0,True,73.0,Kepolisian
INC-000523,2021-11-03,DI Yogyakarta,DDoS,Transportasi,Medium,577,1052928641.0,True,82.0,Kominfo
INC-000587,2023-11-27,Jawa Timur,Data Breach,UMKM,High,2075,59039684500.0,False,,BSSN
INC-000438,2021-11-16,Papua Barat,Phishing,Ritel,Low,49,363138118.0,True,24.0,Laporan Publik
INC-000012,2021-04-07,Jawa Timur,Malware,Telekomunikasi,Medium,103,118272634.0,True,1.0,Kepolisian
INC-001356,2023-10-21,DKI Jakarta,Ransomware,Perbankan,Critical,74745,885810469500.0,False,2.0,BSSN
INC-001140,2022-07-09,DKI Jakarta,Ransomware,Energi,Critical,7212,215906581560.0,False,40.0,Laporan Publik
INC-001127,2020-09-30,Jambi,Insider Threat,Pendidikan,Low,4,16475680.0,True,35.0,BSSN
INC-000328,2024-01-01,Jambi,Phishing,Pemerintahan,Medium,848,463936560.0,True,97.0,Laporan Publik
INC-000997,2022-11-06,Jawa Tengah,Credential Stuffing,Fintech,High,9884,75664046220.0,True,9.0,Kepolisian
INC-001082,2023-01-30,Jawa Barat,SQL Injection,Asuransi,Medium,571,5049946269.0,True,3.0,Laporan Publik
INC-001151,2023-09-24,DKI Jakarta,Malware,Asuransi,Low,43,164501402.0,True,10.0,Kominfo
INC-001265,2023-11-02,Jawa Barat,Website Defacement,Pemerintahan,Critical,38656,1642927160320.0,True,66.0,Kepolisian
INC-000395,2022-04-06,DKI Jakarta,Data Breach,Pemerintahan,High,9471,205964274285.0,True,28.0,Kominfo
INC-000166,2023-05-25,DKI Jakarta,Business Email Compromise,Pendidikan,Low,40,268826440.0,True,4.0,Kominfo
INC-000524,2022-09-11,Sulawesi Selatan,Social Engineering,Pemerintahan,High,2770,125702309150.0,True,68.0,Kominfo
INC-000099,2022-01-31,Kalimantan Utara,Data Breach,Fintech,High,1710,43882045650.0,True,8.0,Laporan Publik
INC-000772,2022-05-14,Jawa Barat,Cryptojacking,UMKM,Low,10,23030870.0,False,14.0,Laporan Publik
INC-000004,2021-11-22,Jawa Barat,Malware,Pemerintahan,High,4910,37815641600.0,True,7.0,Kominfo
INC-000835,2020-07-21,Lampung,Malware,Ritel,Medium,153,814076433.0,True,24.0,Kepolisian
INC-000273,2022-10-07,Sumatera Utara,DDoS,E-Commerce,High,6820,62482418900.0,True,38.0,Kominfo
INC-000853,2020-08-30,DKI Jakarta,Data Breach,Ritel,Medium,726,479982558.0,False,6.0,BSSN
INC-000329,2023-03-26,Bali,Business Email Compromise,Telekomunikasi,Medium,763,5283366032.0,True,54.0,BSSN
INC-000223,2023-01-28,Jawa Timur,Data Breach,Media,High,4659,129813414165.0,False,37.0,Kepolisian
INC-000453,2024-06-14,Jawa Timur,Malware,Asuransi,High,2697,27222371775.0,True,65.0,Kominfo
INC-001400,2022-02-09,Jawa Barat,Credential Stuffing,Kesehatan,Medium,712,3166879168.0,True,53.0,BSSN
INC-001406,2023-04-07,DKI Jakarta,Malware,Asuransi,Medium,329,2915772041.0,True,79.0,Kepolisian
INC-000848,2022-06-06,Jawa Barat,Cryptojacking,UMKM,Medium,680,6525828080.0,True,13.0,BSSN
INC-000965,2022-12-04,DKI Jakarta,Man-in-the-Middle,Fintech,Critical,69112,6886310004320.0,True,104.0,Laporan Publik
INC-000752,2023-08-07,Kalimantan Utara,Data Breach,Asuransi,High,4411,,True,19.0,BSSN
INC-000969,2021-08-27,Jawa Timur,Ransomware,Media,Critical,59051,2769837348350.0,False,54.0,Kepolisian
INC-001026,2023-10-05,Sulawesi Tengah,Ransomware,Kesehatan,High,9323,23978709385.0,False,19.0,BSSN
INC-001107,2022-12-26,Kepulauan Riau,Malware,Telekomunikasi,High,9453,133792515585.0,False,63.0,BSSN
INC-000196,2022-04-25,Maluku,Phishing,Telekomunikasi,High,1825,49852065000.0,True,64.0,Kominfo
INC-001362,2021-04-13,Papua Barat,Data Breach,Pendidikan,High,9717,52213667895.0,False,49.0,Laporan Publik
INC-000526,2023-05-13,Kalimantan Selatan,Business Email Compromise,Asuransi,Medium,249,1485215031.0,True,,Laporan Publik
INC-000676,2023-02-12,Banten,Zero-Day Exploit,Telekomunikasi,High,767,23101303680.0,False,0.0,Kepolisian
